transaction_id,sender,receiver,amount,sender_lat,sender_lon,receiver_lat,receiver_lon,date,datetime_group,payment_type,geo_flag,sender_country,receiver_country,sender_city,receiver_city,route_corridor,merchant_name,merchant_type,country,market,geo_distance_band,geo_risk_points,latitude,longitude,location_id,location_address,location_category,memo
TX0000921,ACCT00921,ACCT02357,2138.01,32.393458,-94.133378,29.37439,-84.788033,2025-01-25,2025-01-25 06:23,venmo,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Hardware Bulk Supply,hardware,CN,NONE,between_1600_1800m,2,32.022605,103.752506,NONE,Normal non-reference transaction location,normal_location,bulk supply payment
TX0000922,ACCT00922,ACCT01652,2015.29,22.304679,-98.177671,28.042161,-98.582434,2025-03-17,2025-03-17 21:37,venmo,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Everyday Fuel Stop,normal_fuel,US,NONE,outside_1800m,0,37.810297,-113.54009,NONE,Normal non-reference transaction location,normal_location,fuel purchase
TX0000923,ACCT00923,ACCT00868,649.22,20.377341,-74.408951,20.790107,-90.14946,2025-02-08,2025-02-08 20:20,venmo,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Marketing Services LLC,possible_front_business,US,NONE,between_1001_1599m,3,30.627494,-79.718709,NONE,Normal non-reference transaction location,normal_location,bulk supply payment
TX0000924,ACCT00924,ACCT01330,2312.57,34.96816,-96.672553,31.933611,-102.303653,2025-01-03,2025-01-03 12:36,remittance,1,US,US,"Avenida Marina Nacional No 329, Miguel Hidalgo, Ciudad de Mexico","Avenida Marina Nacional No 329, Miguel Hidalgo, Ciudad de Mexico",mexico_business_location,Auto Parts Warehouse,auto_parts,US,NONE,between_1600_1800m,2,19.436689,-99.175035,GEO005,"Avenida Marina Nacional No 329, Miguel Hidalgo, Ciudad de Mexico",mexico_business_location,consulting fee
TX0000925,ACCT00925,ACCT00318,3184.31,39.392507,-87.079774,26.224358,-104.415043,2025-01-13,2025-01-13 02:20,crypto_exchange,1,US,US,"Av Central 450, Reynosa, Tamaulipas","Av Central 450, Reynosa, Tamaulipas",tamaulipas_texas_corridor,Mobile Phone Payment,personal_transfer,US,NONE,outside_1800m,0,26.07454,-98.340111,GEO006,"Av Central 450, Reynosa, Tamaulipas",tamaulipas_texas_corridor,fuel purchase
TX0000926,ACCT00926,ACCT00939,4051.36,30.696331,-79.604515,18.847802,-98.13264,2025-02-05,2025-02-05 12:24,bank_transfer,1,HK,HK,"5900 Highway 225, Deer Park, TX","5900 Highway 225, Deer Park, TX",oil_refinery_or_fuel_location,Online Marketplace Store,ecommerce,HK,NONE,outside_1800m,0,29.716572,-95.125863,GEO004,"5900 Highway 225, Deer Park, TX",oil_refinery_or_fuel_location,consulting fee
TX0000927,ACCT00927,ACCT02488,1097.17,20.371482,-102.675515,39.568966,-81.994409,2025-02-13,2025-02-13 13:16,paypal,1,MX,MX,"Xiamen Section, China Pilot Free Trade Zone","Xiamen Section, China Pilot Free Trade Zone",prc_precursor_chemical_zone,Online Marketplace Store,ecommerce,MX,NONE,under_500m,10,36.556846,103.758814,GEO013,"Xiamen Section, China Pilot Free Trade Zone",prc_precursor_chemical_zone,consulting fee
TX0000928,ACCT00928,ACCT00656,2653.9,30.853914,-109.469759,19.903931,-79.53757,2025-03-15,2025-03-15 18:58,remittance,1,MX,MX,"Matamoros, Tamaulipas, Mexico","Matamoros, Tamaulipas, Mexico",tamaulipas_texas_corridor,Online Chemical Vendor,ecommerce_chemical_vendor,MX,NONE,between_501_1000m,7,25.853468,-97.513173,GEO033,"Matamoros, Tamaulipas, Mexico",tamaulipas_texas_corridor,industrial solvent order
TX0000929,ACCT00929,ACCT01218,2154.68,38.915381,-103.952296,23.554656,-89.233104,2025-03-11,2025-03-11 02:44,derivatives_trade,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Auto Parts Warehouse,auto_parts,US,NASDAQ,under_500m,10,39.190644,-104.633408,NONE,Normal non-reference transaction location,normal_location,monthly services
TX0000930,ACCT00930,ACCT02225,1538.13,40.977729,-110.885572,40.879785,-103.908937,2025-02-02,2025-02-02 22:00,cashapp,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Mobile Phone Payment,personal_transfer,US,NONE,outside_1800m,0,38.338093,-90.402601,NONE,Normal non-reference transaction location,normal_location,student expense
TX0000931,ACCT00931,ACCT02209,1574.57,36.981441,-86.546891,38.179274,-101.33331,2025-03-31,2025-03-31 15:31,cashapp,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Hardware Bulk Supply,hardware,US,NONE,under_500m,10,36.010387,-119.038185,NONE,Normal non-reference transaction location,normal_location,brokerage services
TX0000932,ACCT00932,ACCT01307,20388.3,40.285912,-89.804876,35.649591,-97.3261,2025-03-31,2025-03-31 05:14,derivatives_trade,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Cross Border Logistics Group,cross_border_logistics,CN,HKEX,between_1001_1599m,3,25.433038,110.245209,NONE,Normal non-reference transaction location,normal_location,cross-border freight
TX0000933,ACCT00933,ACCT01306,24626.63,17.147119,-92.863458,39.051846,-77.392604,2025-02-01,2025-02-01 09:45,crypto_exchange,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,PRC Chemical Supply Trading,chemical_supplier_prc,CN,NONE,between_1001_1599m,3,22.059337,112.110235,NONE,Normal non-reference transaction location,normal_location,warehouse transfer
TX0000934,ACCT00934,ACCT00702,19206.16,21.996059,-87.005597,19.633613,-84.355352,2025-01-21,2025-01-21 11:37,brokerage_transfer,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Mexico Chemical Broker,chemical_broker_mx,US,JPX,outside_1800m,0,30.6163,-115.475431,NONE,Normal non-reference transaction location,normal_location,chemical sample invoice
TX0000935,ACCT00935,ACCT00973,7178.83,17.948921,-86.078347,38.204473,-80.827338,2025-03-05,2025-03-05 04:09,venmo,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Marketing Services LLC,possible_front_business,US,NONE,under_500m,10,32.45795,-74.854602,NONE,Normal non-reference transaction location,normal_location,warehouse transfer
TX0000936,ACCT00936,ACCT00891,8468.91,36.593871,-85.059852,25.023902,-74.301307,2025-01-10,2025-01-10 02:19,venmo,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Everyday Fuel Stop,normal_fuel,US,NONE,between_1600_1800m,2,27.591583,-108.685323,NONE,Normal non-reference transaction location,normal_location,invoice payment
TX0000937,ACCT00937,ACCT00311,2276.9,32.396708,-89.544886,21.409202,-115.109611,2025-04-01,2025-04-01 08:01,derivatives_trade,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Suncoast Hardware,hardware,US,Euronext,between_1001_1599m,3,31.79379,-94.142819,NONE,Normal non-reference transaction location,normal_location,restaurant supply order
TX0000938,ACCT00938,ACCT01619,10743.71,18.135803,-96.743876,40.418516,-111.396646,2025-01-01,2025-01-01 02:00,remittance,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Mexico Chemical Broker,chemical_broker_mx,US,NONE,between_1001_1599m,3,32.28344,-105.737311,NONE,Normal non-reference transaction location,normal_location,brokerage services
TX0000939,ACCT00939,ACCT01794,1155.72,27.955317,-89.386252,20.857686,-105.501925,2025-04-28,2025-04-28 11:55,paypal,1,US,US,"Brownsville, TX","Brownsville, TX",border_crossing_or_port_entry,Restaurant Services Group,restaurant,US,NONE,between_501_1000m,7,25.948188,-97.408424,GEO035,"Brownsville, TX",border_crossing_or_port_entry,monthly services
TX0000940,ACCT00940,ACCT02371,3002.26,21.624939,-92.407244,35.413553,-93.730014,2025-03-26,2025-03-26 12:49,remittance,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Campus Book Supply,education_retail,CN,NONE,between_501_1000m,7,27.74197,109.29758,NONE,Normal non-reference transaction location,normal_location,monthly services
TX0000941,ACCT00941,ACCT00035,12819.32,25.312768,-87.290131,25.357818,-102.854094,2025-01-18,2025-01-18 01:47,crypto_exchange,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Fuel Transport Services,fuel_transport,CN,NONE,under_500m,10,25.346405,116.048878,NONE,Normal non-reference transaction location,normal_location,fuel transport fee
TX0000942,ACCT00942,ACCT01136,2557.23,38.420113,-105.42301,39.622659,-116.965644,2025-01-03,2025-01-03 19:19,crypto_exchange,1,HK,HK,"Manzanillo, Colima, Mexico","Manzanillo, Colima, Mexico",oil_smuggling_corridor,Everyday Fuel Stop,normal_fuel,HK,NONE,between_1001_1599m,3,19.050252,-104.313685,GEO029,"Manzanillo, Colima, Mexico",oil_smuggling_corridor,equipment purchase
TX0000943,ACCT00943,ACCT00337,2111.64,22.379093,-84.037711,28.12594,-111.942829,2025-01-15,2025-01-15 00:07,derivatives_trade,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Tampa Grocery Market,normal_retail,CA,SSE,between_1600_1800m,2,39.413952,-85.353093,NONE,Normal non-reference transaction location,normal_location,retail purchase
TX0000944,ACCT00944,ACCT00659,568.95,20.261585,-114.231797,23.34291,-101.92271,2025-02-06,2025-02-06 14:01,remittance,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Everyday Fuel Stop,normal_fuel,HK,NONE,between_501_1000m,7,22.407122,113.973047,NONE,Normal non-reference transaction location,normal_location,retail purchase
TX0000945,ACCT00945,ACCT01213,7123.86,37.063215,-77.455922,32.361865,-116.750442,2025-01-04,2025-01-04 22:21,venmo,1,CA,CA,"Refineria Lazaro Cardenas del Rio, Minatitlan, Veracruz","Refineria Lazaro Cardenas del Rio, Minatitlan, Veracruz",veracruz_fuel_hub,Online Chemical Vendor,ecommerce_chemical_vendor,CA,NONE,under_500m,10,17.982326,-94.533906,GEO022,"Refineria Lazaro Cardenas del Rio, Minatitlan, Veracruz",veracruz_fuel_hub,cross-border freight
TX0000946,ACCT00946,ACCT01088,24174.71,23.483232,-111.624892,36.010549,-114.162799,2025-03-27,2025-03-27 04:20,equity_trade,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Retail Gas Holdings,fuel_company,US,SSE,between_501_1000m,7,37.23116,-93.168855,NONE,Normal non-reference transaction location,normal_location,bulk supply payment
TX0000947,ACCT00947,ACCT01423,8070.12,21.113476,-94.69578,25.065518,-76.327421,2025-03-13,2025-03-13 11:37,venmo,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Tampa Grocery Market,normal_retail,HK,NONE,between_501_1000m,7,22.351433,114.325537,NONE,Normal non-reference transaction location,normal_location,retail purchase
TX0000948,ACCT00948,ACCT01121,481.46,24.143633,-98.452439,40.04677,-87.778195,2025-03-14,2025-03-14 12:16,venmo,1,US,US,"Paseo International South, San Diego, CA","Paseo International South, San Diego, CA",border_crossing_or_port_entry,Mobile Phone Payment,personal_transfer,US,NONE,between_501_1000m,7,32.55118,-116.949186,GEO037,"Paseo International South, San Diego, CA",border_crossing_or_port_entry,invoice payment
TX0000949,ACCT00949,ACCT01451,15403.86,37.217774,-84.55721,28.249633,-98.18379,2025-04-04,2025-04-04 06:38,equity_trade,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Retail Gas Holdings,fuel_company,US,LSE,under_500m,10,38.67095,-81.729811,NONE,Normal non-reference transaction location,normal_location,chemical sample invoice
TX0000950,ACCT00950,ACCT01096,835.49,34.421809,-102.874452,36.162522,-90.797637,2025-01-20,2025-01-20 14:35,brokerage_transfer,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Campus Book Supply,education_retail,US,JPX,between_1001_1599m,3,34.464485,-107.56402,NONE,Normal non-reference transaction location,normal_location,student expense
TX0000951,ACCT00951,ACCT02457,7809.77,40.483857,-105.482578,39.152375,-102.863961,2025-01-27,2025-01-27 12:55,cashapp,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Restaurant Services Group,restaurant,CA,NONE,between_501_1000m,7,20.759981,-86.68429,NONE,Normal non-reference transaction location,normal_location,student expense
TX0000952,ACCT00952,ACCT02408,4203.8,33.781086,-108.233967,35.048204,-81.103619,2025-02-15,2025-02-15 05:50,derivatives_trade,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Restaurant Services Group,restaurant,CN,TSX,outside_1800m,0,25.286087,114.874053,NONE,Normal non-reference transaction location,normal_location,student expense
TX0000953,ACCT00953,ACCT00794,8257.64,18.638797,-77.382824,28.433664,-112.987058,2025-04-25,2025-04-25 20:40,remittance,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Auto Parts Warehouse,auto_parts,CN,NONE,under_500m,10,28.178793,119.617141,NONE,Normal non-reference transaction location,normal_location,student expense
TX0000954,ACCT00954,ACCT00534,505.59,33.0762,-73.10424,31.556893,-80.67446,2025-03-20,2025-03-20 15:12,remittance,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Small Business Consulting,consulting,US,NONE,between_1001_1599m,3,27.558545,-87.554543,NONE,Normal non-reference transaction location,normal_location,shipping payment
TX0000955,ACCT00955,ACCT01325,20740.55,28.149409,-102.214916,28.045857,-97.953411,2025-03-14,2025-03-14 13:49,bank_transfer,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Online Chemical Vendor,ecommerce_chemical_vendor,US,NONE,between_1001_1599m,3,39.298722,-95.743564,NONE,Normal non-reference transaction location,normal_location,brokerage services
TX0000956,ACCT00956,ACCT00193,5976.63,31.104824,-92.123183,19.327184,-102.913391,2025-02-26,2025-02-26 16:40,derivatives_trade,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Online Marketplace Store,ecommerce,CA,NYSE,between_501_1000m,7,28.516878,-92.939512,NONE,Normal non-reference transaction location,normal_location,restaurant supply order
TX0000957,ACCT00957,ACCT01327,8367.78,23.876848,-98.841482,38.091679,-75.361471,2025-04-27,2025-04-27 01:43,remittance,1,CA,CA,"Tamazula de Gordiano, Jalisco, Mexico","Tamazula de Gordiano, Jalisco, Mexico",cartel_regional_risk_location,Oilfield Waste Transport,hazardous_material_transport,CA,NONE,between_1600_1800m,2,19.667426,-103.24778,GEO019,"Tamazula de Gordiano, Jalisco, Mexico",cartel_regional_risk_location,misc import fee
TX0000958,ACCT00958,ACCT01187,7596.03,22.106267,-80.042035,27.347843,-106.031357,2025-01-12,2025-01-12 16:28,venmo,1,CN,CN,"Bay of Campeche, Veracruz, Mexico","Bay of Campeche, Veracruz, Mexico",veracruz_fuel_hub,Small Business Consulting,consulting,CN,NONE,between_1001_1599m,3,19.222155,-96.160512,GEO031,"Bay of Campeche, Veracruz, Mexico",veracruz_fuel_hub,online order
TX0000959,ACCT00959,ACCT00731,5703.18,40.133599,-83.06585,19.827436,-101.610736,2025-02-25,2025-02-25 22:57,cashapp,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Money Mule Transfer,money_mule_straw_buyer,HK,NONE,between_1600_1800m,2,22.163614,114.371698,NONE,Normal non-reference transaction location,normal_location,fuel transport fee
TX0000960,ACCT00960,ACCT01560,7799.24,33.746803,-108.750729,21.852431,-77.048154,2025-01-03,2025-01-03 00:37,derivatives_trade,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Tampa Grocery Market,normal_retail,HK,NYSE,under_500m,10,22.185143,114.192018,NONE,Normal non-reference transaction location,normal_location,shipping payment
TX0000961,ACCT00961,ACCT01116,24839.48,37.824429,-96.030961,24.412932,-75.247292,2025-02-18,2025-02-18 03:53,remittance,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Oilfield Waste Transport,hazardous_material_transport,HK,NONE,under_500m,10,22.393302,113.847607,NONE,Normal non-reference transaction location,normal_location,chemical sample invoice
TX0000962,ACCT00962,ACCT01190,13882.85,34.419032,-90.803708,29.013677,-110.209557,2025-04-08,2025-04-08 17:46,crypto_exchange,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Chemical Import Services,chemical_importer,US,NONE,under_500m,10,35.044277,-108.21745,NONE,Normal non-reference transaction location,normal_location,warehouse transfer
TX0000963,ACCT00963,ACCT01186,669.13,39.81476,-88.754342,26.116892,-117.682015,2025-04-02,2025-04-02 08:32,remittance,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Restaurant Services Group,restaurant,HK,NONE,between_501_1000m,7,22.366702,113.866278,NONE,Normal non-reference transaction location,normal_location,fuel purchase
TX0000964,ACCT00964,ACCT01446,2690.47,18.488553,-92.204815,29.894872,-95.720144,2025-01-17,2025-01-17 00:32,brokerage_transfer,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Auto Parts Warehouse,auto_parts,HK,TSX,under_500m,10,22.470629,113.842366,NONE,Normal non-reference transaction location,normal_location,student expense
TX0000965,ACCT00965,ACCT01769,2643.59,22.898095,-81.995482,19.105282,-106.877273,2025-04-11,2025-04-11 21:17,bank_transfer,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Restaurant Services Group,restaurant,US,NONE,under_500m,10,31.908677,-92.544656,NONE,Normal non-reference transaction location,normal_location,equipment purchase
TX0000966,ACCT00966,ACCT01186,3543.73,24.61715,-75.814329,39.983501,-78.41373,2025-02-15,2025-02-15 04:36,equity_trade,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Mobile Phone Payment,personal_transfer,US,HKEX,under_500m,10,29.047225,-98.623331,NONE,Normal non-reference transaction location,normal_location,retail purchase
TX0000967,ACCT00967,ACCT00503,2293.3,27.101723,-75.295995,31.205868,-100.299954,2025-03-18,2025-03-18 19:47,paypal,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,General Logistics LLC,logistics,HK,NONE,between_1600_1800m,2,22.341103,114.180292,NONE,Normal non-reference transaction location,normal_location,equipment purchase
TX0000968,ACCT00968,ACCT00522,1117.01,32.213878,-77.543339,34.544232,-100.778914,2025-04-18,2025-04-18 00:12,derivatives_trade,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Everyday Fuel Stop,normal_fuel,CN,NYSE,between_1600_1800m,2,28.575949,104.429399,NONE,Normal non-reference transaction location,normal_location,equipment purchase
TX0000969,ACCT00969,ACCT00526,522.31,18.573098,-105.685551,20.830999,-111.64855,2025-02-11,2025-02-11 07:43,derivatives_trade,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Tampa Grocery Market,normal_retail,US,SSE,between_501_1000m,7,30.013908,-79.809031,NONE,Normal non-reference transaction location,normal_location,retail purchase
TX0000970,ACCT00970,ACCT00017,17558.68,35.155781,-95.996658,32.110395,-108.072474,2025-02-08,2025-02-08 06:05,bank_transfer,1,MX,MX,"Refineria Lazaro Cardenas del Rio, Minatitlan, Veracruz","Refineria Lazaro Cardenas del Rio, Minatitlan, Veracruz",veracruz_fuel_hub,Oilfield Waste Transport,hazardous_material_transport,MX,NONE,between_501_1000m,7,17.972106,-94.514092,GEO022,"Refineria Lazaro Cardenas del Rio, Minatitlan, Veracruz",veracruz_fuel_hub,bulk supply payment
TX0000971,ACCT00971,ACCT01754,6350.14,40.081269,-102.441441,39.409699,-113.580013,2025-01-14,2025-01-14 10:57,venmo,1,MX,MX,"Rancho la Lagunita, Mezquital, Durango","Rancho la Lagunita, Mezquital, Durango",cartel_regional_risk_location,Money Mule Transfer,money_mule_straw_buyer,MX,NONE,between_1600_1800m,2,22.473998,-104.415767,GEO018,"Rancho la Lagunita, Mezquital, Durango",cartel_regional_risk_location,hazardous materials transport
TX0000972,ACCT00972,ACCT00178,2992.15,23.907762,-109.865813,35.954496,-113.969249,2025-01-29,2025-01-29 14:58,paypal,1,CN,CN,"Cadereyta Jimenez, Nuevo Leon, Mexico","Cadereyta Jimenez, Nuevo Leon, Mexico",oil_smuggling_corridor,Suncoast Hardware,hardware,CN,NONE,outside_1800m,0,25.590283,-99.949684,GEO024,"Cadereyta Jimenez, Nuevo Leon, Mexico",oil_smuggling_corridor,fuel purchase
TX0000973,ACCT00973,ACCT02308,5393.89,39.983372,-100.091194,29.005421,-103.638695,2025-04-14,2025-04-14 13:37,paypal,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Marketing Services LLC,possible_front_business,US,NONE,between_501_1000m,7,27.403937,-76.767126,NONE,Normal non-reference transaction location,normal_location,chemical sample invoice
TX0000974,ACCT00974,ACCT01733,7925.3,19.894293,-110.543567,32.793682,-74.623285,2025-01-28,2025-01-28 20:08,brokerage_transfer,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,General Logistics LLC,logistics,MX,JPX,between_1001_1599m,3,21.255294,-105.54004,NONE,Normal non-reference transaction location,normal_location,fuel purchase
TX0000975,ACCT00975,ACCT01281,6709.54,26.278515,-86.336396,30.591675,-76.909639,2025-03-05,2025-03-05 06:20,paypal,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Online Marketplace Store,ecommerce,HK,NONE,between_501_1000m,7,22.299879,114.141329,NONE,Normal non-reference transaction location,normal_location,monthly services
TX0000976,ACCT00976,ACCT01088,2007.65,39.45713,-104.190177,18.378024,-90.152759,2025-02-13,2025-02-13 11:30,brokerage_transfer,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Restaurant Services Group,restaurant,HK,LSE,between_501_1000m,7,22.11803,113.842052,NONE,Normal non-reference transaction location,normal_location,equipment purchase
TX0000977,ACCT00977,ACCT02326,6898.21,32.82154,-88.467804,35.036584,-99.87065,2025-02-20,2025-02-20 04:35,remittance,1,US,US,"5900 Highway 225, Deer Park, TX","5900 Highway 225, Deer Park, TX",oil_refinery_or_fuel_location,General Logistics LLC,logistics,US,NONE,between_1001_1599m,3,29.710019,-95.104874,GEO004,"5900 Highway 225, Deer Park, TX",oil_refinery_or_fuel_location,online order
TX0000978,ACCT00978,ACCT02122,15533.83,36.026166,-101.034838,30.57357,-79.737537,2025-02-22,2025-02-22 16:10,brokerage_transfer,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Fuel Transport Services,fuel_transport,CN,Euronext,under_500m,10,33.39781,106.13818,NONE,Normal non-reference transaction location,normal_location,brokerage services
TX0000979,ACCT00979,ACCT01705,6214.35,21.051353,-81.381002,26.266721,-84.752965,2025-02-20,2025-02-20 03:02,brokerage_transfer,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Mobile Phone Payment,personal_transfer,US,JPX,between_1001_1599m,3,33.74954,-73.924936,NONE,Normal non-reference transaction location,normal_location,online order
TX0000980,ACCT00980,ACCT00416,4022.96,35.959656,-108.842902,40.173348,-90.888948,2025-03-11,2025-03-11 07:34,bank_transfer,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Campus Book Supply,education_retail,US,NONE,between_1600_1800m,2,37.872015,-89.666135,NONE,Normal non-reference transaction location,normal_location,consulting fee
TX0000981,ACCT00981,ACCT00799,5074.44,31.275304,-98.809878,21.495146,-80.481527,2025-02-01,2025-02-01 12:40,venmo,1,CN,CN,"Yanking Blvd, Jiangtan, Jiang'an District, Wuhan, China","Yanking Blvd, Jiangtan, Jiang'an District, Wuhan, China",prc_precursor_chemical_zone,Money Mule Transfer,money_mule_straw_buyer,CN,NONE,under_500m,10,30.587077,114.298448,GEO011,"Yanking Blvd, Jiangtan, Jiang'an District, Wuhan, China",prc_precursor_chemical_zone,chemical sample invoice
TX0000982,ACCT00982,ACCT01266,3212.01,19.725598,-74.063409,18.405977,-85.801086,2025-03-09,2025-03-09 07:16,venmo,1,HK,HK,"Tamazula de Gordiano, Jalisco, Mexico","Tamazula de Gordiano, Jalisco, Mexico",cartel_regional_risk_location,Restaurant Services Group,restaurant,HK,NONE,between_1001_1599m,3,19.670523,-103.246436,GEO019,"Tamazula de Gordiano, Jalisco, Mexico",cartel_regional_risk_location,monthly services
TX0000983,ACCT00983,ACCT00688,1570.11,34.664659,-102.236356,34.073572,-100.702881,2025-01-15,2025-01-15 12:42,bank_transfer,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Auto Parts Warehouse,auto_parts,US,NONE,between_501_1000m,7,33.742151,-113.474879,NONE,Normal non-reference transaction location,normal_location,retail purchase
TX0000984,ACCT00984,ACCT01643,3538.39,29.172824,-78.639721,35.096298,-98.546039,2025-02-27,2025-02-27 16:07,paypal,1,HK,HK,"San Luis, AZ","San Luis, AZ",border_crossing_or_port_entry,Restaurant Services Group,restaurant,HK,NONE,under_500m,10,32.484469,-114.783285,GEO039,"San Luis, AZ",border_crossing_or_port_entry,restaurant supply order
TX0000985,ACCT00985,ACCT00249,2257.23,28.745319,-115.197186,35.760059,-95.310657,2025-03-27,2025-03-27 10:01,crypto_exchange,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Tampa Grocery Market,normal_retail,US,NONE,between_501_1000m,7,33.763976,-100.595559,NONE,Normal non-reference transaction location,normal_location,restaurant supply order
TX0000986,ACCT00986,ACCT02437,21551.89,19.590561,-84.186708,18.517062,-109.302511,2025-02-26,2025-02-26 07:59,cashapp,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,PRC Chemical Supply Trading,chemical_supplier_prc,MX,NONE,under_500m,10,20.543872,-116.662653,NONE,Normal non-reference transaction location,normal_location,bulk supply payment
TX0000987,ACCT00987,ACCT01888,3742.36,32.776731,-110.641258,39.927838,-82.307474,2025-01-07,2025-01-07 21:25,remittance,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Restaurant Services Group,restaurant,MX,NONE,between_1600_1800m,2,23.083085,-110.947479,NONE,Normal non-reference transaction location,normal_location,online order
TX0000988,ACCT00988,ACCT00292,4149.61,24.354167,-114.620436,38.58792,-78.849924,2025-03-16,2025-03-16 10:08,remittance,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Tampa Grocery Market,normal_retail,MX,NONE,between_501_1000m,7,28.852221,-103.054636,NONE,Normal non-reference transaction location,normal_location,monthly services
TX0000989,ACCT00989,ACCT01448,4068.36,31.86558,-78.561662,21.564185,-89.712074,2025-03-23,2025-03-23 18:41,cashapp,1,MX,MX,"Matamoros, Tamaulipas, Mexico","Matamoros, Tamaulipas, Mexico",tamaulipas_texas_corridor,Construction Materials Export,construction,MX,NONE,between_501_1000m,7,25.854732,-97.501018,GEO033,"Matamoros, Tamaulipas, Mexico",tamaulipas_texas_corridor,logistics handling
TX0000990,ACCT00990,ACCT02283,5151.69,20.984519,-74.295325,28.359708,-102.992936,2025-01-30,2025-01-30 10:46,equity_trade,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Suncoast Hardware,hardware,HK,JPX,outside_1800m,0,22.321143,114.196908,NONE,Normal non-reference transaction location,normal_location,retail purchase
TX0000991,ACCT00991,ACCT01047,6811.56,21.678999,-97.328346,23.799497,-106.014497,2025-04-23,2025-04-23 22:21,cashapp,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,General Logistics LLC,logistics,HK,NONE,between_501_1000m,7,22.267836,114.332137,NONE,Normal non-reference transaction location,normal_location,equipment purchase
TX0000992,ACCT00992,ACCT00332,2073.28,38.8364,-105.710017,28.786861,-90.529715,2025-03-22,2025-03-22 17:34,remittance,1,US,US,"Cadereyta Jimenez, Nuevo Leon, Mexico","Cadereyta Jimenez, Nuevo Leon, Mexico",oil_smuggling_corridor,Mobile Phone Payment,personal_transfer,US,NONE,outside_1800m,0,25.588252,-99.945276,GEO024,"Cadereyta Jimenez, Nuevo Leon, Mexico",oil_smuggling_corridor,student expense
